Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-ehealth-observation-method.json	1477	7	0	16	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	39	111	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-observation-wound-dimensions.json	9353	8	0	77	0	0	0	0	0	800	0	0	0	0	0	0	0	1	0	0	391	2570	0	0	0	19	0	2
fsh-generated/resources/StructureDefinition-ehealth-observation.json	5853	7	0	0	0	0	0	0	1	19	0	0	0	0	0	0	0	1	0	0	193	262	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-ehealth-on-behalf-of.json	1433	7	0	16	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	39	113	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-cvrNumber.json	1480	7	0	14	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	39	110	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-municipalityCode.json	1488	7	0	14	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	38	111	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-providerIdentifier.json	1983	8	0	15	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	42	113	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-ehealth-organization-regionCode.json	1334	7	0	14	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	38	110	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-relatedTo.json	6254	8	0	18	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	212	165	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-source.json	1461	7	0	15	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	38	114	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-specialty.json	3055	7	0	16	1	0	0	0	0	24	0	0	0	0	0	0	0	1	0	0	74	133	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-synchronizationStatus.json	1601	7	0	14	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	39	112	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-telecomCustodian.json	1542	7	0	14	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	39	111	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-telecomSystem.json	1777	8	0	14	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	40	112	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-telecomValue.json	1453	7	0	15	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	39	112	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization.json	7315	8	0	29	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	228	312	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-ehealth-overviewUsageMode.json	1723	7	0	14	1	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	39	117	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-participant.json	3679	8	0	9	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	88	137	0	0	0	2	0	0
